round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.2405,0.9590070247650146,1656,0.0,0.0,0.0,0.0
2,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.2505,1.0841624736785889,3313,0.0,0.0,0.0,0.0
3,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.2745,0.9288034439086914,4969,0.0,0.0,0.0,0.0
4,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.3515,1.0714726448059082,6626,0.0,0.0,0.0,0.0
5,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.443,1.093172550201416,8284,0.0,0.0,0.0,0.0
6,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.4615,1.0843310356140137,9941,0.0,0.0,0.0,0.0
7,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.548,1.1045265197753906,11597,0.0,0.0,0.0,0.0
8,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.5425,1.0225844383239746,13252,0.0,0.0,0.0,0.0
9,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.5685,1.0603060722351074,14911,0.0,0.0,0.0,0.0
10,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.516,1.1165547370910645,16568,0.0,0.0,0.0,0.0
11,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.578,0.9701573848724365,18225,0.0,0.0,0.0,0.0
12,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.5425,1.0915021896362305,19884,0.0,0.0,0.0,0.0
13,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.6475,1.142488956451416,21542,0.0,0.0,0.0,0.0
14,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.5125,0.8784894943237305,23199,0.0,0.0,0.0,0.0
15,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.5755,0.9353897571563721,24857,0.0,0.0,0.0,0.0
16,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.6135,1.0699117183685303,26513,0.0,0.0,0.0,0.0
17,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.653,0.9747307300567627,28169,0.0,0.0,0.0,0.0
18,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.675,0.8749847412109375,29825,0.0,0.0,0.0,0.0
19,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.659,1.0437123775482178,31483,0.0,0.0,0.0,0.0
20,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.7105,1.1266534328460693,33140,0.0,0.0,0.0,0.0
21,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.685,0.9949181079864502,34799,0.0,0.0,0.0,0.0
22,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.6715,1.026902198791504,36458,0.0,0.0,0.0,0.0
23,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.657,1.100956678390503,38114,0.0,0.0,0.0,0.0
24,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.639,0.9442551136016846,39771,0.0,0.0,0.0,0.0
25,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.7135,0.8924028873443604,41430,0.0,0.0,0.0,0.0
26,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.704,0.9096224308013916,43090,0.0,0.0,0.0,0.0
27,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.667,0.9402279853820801,44748,0.0,0.0,0.0,0.0
28,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.7125,1.0259408950805664,46405,0.0,0.0,0.0,0.0
29,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.69,1.0823373794555664,48063,0.0,0.0,0.0,0.0
30,fashion_mnist,trimmed_mean,model_scaling,0.2,True,0.5,0.67,0.9300487041473389,49722,0.0,0.0,0.0,0.0
