round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.0895,1.26181960105896,1656,0.0,0.0,0.0,0.0
2,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.11,1.4843840599060059,3316,0.0,0.0,0.0,0.0
3,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.098,1.2362430095672607,4970,0.0,0.0,0.0,0.0
4,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.0925,1.3766443729400635,6627,0.0,0.0,0.0,0.0
5,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.099,1.3474299907684326,8283,0.0,0.0,0.0,0.0
6,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.106,1.3495433330535889,9942,0.0,0.0,0.0,0.0
7,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.1075,1.3957703113555908,11598,0.0,0.0,0.0,0.0
8,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.095,1.4740278720855713,13256,0.0,0.0,0.0,0.0
9,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.1,1.4894897937774658,14913,0.0,0.0,0.0,0.0
10,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.0935,1.2672624588012695,16569,0.0,0.0,0.0,0.0
11,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.0995,1.582381010055542,18226,0.0,0.0,0.0,0.0
12,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.0965,1.2952828407287598,19884,0.0,0.0,0.0,0.0
13,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.103,1.4384756088256836,21541,0.0,0.0,0.0,0.0
14,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.088,1.5477731227874756,23200,0.0,0.0,0.0,0.0
15,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.1085,1.4487650394439697,24859,0.0,0.0,0.0,0.0
16,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.11,1.1761572360992432,26516,0.0,0.0,0.0,0.0
17,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.0955,1.449622392654419,28174,0.0,0.0,0.0,0.0
18,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.112,1.328251600265503,29833,0.0,0.0,0.0,0.0
19,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.099,1.5250232219696045,31487,0.0,0.0,0.0,0.0
20,cifar10,fedavg,gaussian_noise,0.2,True,0.5,0.1015,1.4838578701019287,33143,0.0,0.0,0.0,0.0
