round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.0995,1.8399658203125,1769,1.0,1.0,1.0,0.0
2,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.1115,1.4735934734344482,3555,1.0,1.0,1.0,0.0
3,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.1085,1.6734943389892578,5336,1.0,1.0,1.0,0.0
4,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.094,1.4971277713775635,7148,0.6666666666666666,1.0,0.8,0.125
5,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.125,1.706808090209961,8963,0.6666666666666666,1.0,0.8,0.125
6,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.168,1.8901827335357666,10775,0.6666666666666666,1.0,0.8,0.125
7,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.103,1.7510559558868408,12586,1.0,1.0,1.0,0.0
8,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.176,1.6572496891021729,14380,1.0,1.0,1.0,0.0
9,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.181,1.6368398666381836,16197,0.6666666666666666,1.0,0.8,0.125
10,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.1865,1.6316859722137451,18024,1.0,1.0,1.0,0.0
11,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.2055,1.732165813446045,19812,0.5,1.0,0.6666666666666666,0.1111111111111111
12,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.2325,1.7300703525543213,21601,0.5,1.0,0.6666666666666666,0.1111111111111111
13,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.283,1.682055950164795,23396,0.0,0.0,0.0,0.3
14,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.247,1.5357072353363037,25196,0.6,1.0,0.7499999999999999,0.2857142857142857
15,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.219,1.4830601215362549,26995,0.6,1.0,0.7499999999999999,0.2857142857142857
16,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.2235,2.082773447036743,28809,0.5,1.0,0.6666666666666666,0.1111111111111111
17,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.25,2.128321886062622,30635,1.0,1.0,1.0,0.0
18,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.3135,1.749864101409912,32462,1.0,1.0,1.0,0.0
19,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.2295,1.632880687713623,34263,0.75,1.0,0.8571428571428571,0.14285714285714285
20,cifar10,trustfl_chain,gaussian_noise,0.2,True,0.5,0.3305,1.4311659336090088,36048,0.0,0.0,0.0,0.2
