round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.0725,1.5564875602722168,1656,0.0,0.0,0.0,0.0
2,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.089,1.3348753452301025,3314,0.0,0.0,0.0,0.0
3,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.086,1.4211540222167969,4969,0.0,0.0,0.0,0.0
4,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.096,1.252608299255371,6625,0.0,0.0,0.0,0.0
5,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.0945,1.422231674194336,8282,0.0,0.0,0.0,0.0
6,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.0995,1.4903793334960938,9938,0.0,0.0,0.0,0.0
7,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.1035,1.4287991523742676,11594,0.0,0.0,0.0,0.0
8,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.13,1.380863904953003,13250,0.0,0.0,0.0,0.0
9,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.114,1.4052033424377441,14910,0.0,0.0,0.0,0.0
10,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.0955,1.3661940097808838,16568,0.0,0.0,0.0,0.0
11,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.0925,1.4098010063171387,18226,0.0,0.0,0.0,0.0
12,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.1095,1.2946126461029053,19885,0.0,0.0,0.0,0.0
13,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.0895,1.2783434391021729,21543,0.0,0.0,0.0,0.0
14,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.098,1.2720117568969727,23200,0.0,0.0,0.0,0.0
15,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.113,1.2405574321746826,24857,0.0,0.0,0.0,0.0
16,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.103,1.4617993831634521,26514,0.0,0.0,0.0,0.0
17,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.097,1.585289716720581,28170,0.0,0.0,0.0,0.0
18,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.0965,1.3893146514892578,29827,0.0,0.0,0.0,0.0
19,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.1015,1.3873181343078613,31485,0.0,0.0,0.0,0.0
20,cifar10,cosine,gaussian_noise,0.2,True,0.5,0.098,1.2989609241485596,33142,0.0,0.0,0.0,0.0
