round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.126,1.037261724472046,1797,0.0,0.0,0.0,0.2
2,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.0945,1.0189845561981201,3579,1.0,1.0,1.0,0.0
3,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.196,1.359384298324585,5431,0.0,0.0,0.0,0.5
4,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.1885,1.6398212909698486,7286,0.6666666666666666,1.0,0.8,0.125
5,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.475,1.8340160846710205,9156,0.0,0.0,0.0,0.6
6,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.397,1.5772840976715088,11032,0.5,1.0,0.6666666666666666,0.1111111111111111
7,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.4925,1.9091796875,12909,1.0,1.0,1.0,0.0
8,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.5225,1.569281816482544,14764,0.0,0.0,0.0,0.2
9,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.592,1.538285732269287,16623,1.0,1.0,1.0,0.0
10,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.513,1.5681357383728027,18512,1.0,1.0,1.0,0.0
11,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.5675,1.6964771747589111,20373,1.0,1.0,1.0,0.0
12,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.535,1.6017036437988281,22233,1.0,1.0,1.0,0.0
13,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.6035,1.7335035800933838,24107,0.5,1.0,0.6666666666666666,0.1111111111111111
14,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.594,1.799220085144043,26010,0.0,0.0,0.0,0.4
15,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.622,1.851058006286621,27875,1.0,1.0,1.0,0.0
16,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.6655,1.6454882621765137,29757,1.0,1.0,1.0,0.0
17,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.6305,1.690073013305664,31630,0.6666666666666666,1.0,0.8,0.125
18,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.6825,1.5471243858337402,33523,1.0,1.0,1.0,0.0
19,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.663,1.5576398372650146,35399,0.6666666666666666,1.0,0.8,0.125
20,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.691,1.695699691772461,37309,0.0,0.0,0.0,0.4
21,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.676,1.6039316654205322,39226,1.0,1.0,1.0,0.0
22,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.6935,1.7266874313354492,41108,0.0,0.0,0.0,0.3
23,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.661,1.5774695873260498,43012,1.0,1.0,1.0,0.0
24,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.7195,1.6534855365753174,44902,0.5,1.0,0.6666666666666666,0.1111111111111111
25,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.668,1.7427232265472412,46752,1.0,1.0,1.0,0.0
26,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.6935,1.7462105751037598,48632,1.0,1.0,1.0,0.0
27,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.715,1.8006243705749512,50518,0.0,0.0,0.0,0.3
28,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.714,1.4946191310882568,52391,1.0,1.0,1.0,0.0
29,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.7135,1.5722899436950684,54297,1.0,1.0,1.0,0.0
30,fashion_mnist,trustfl_chain,model_scaling,0.1,True,0.5,0.683,1.8564696311950684,56172,0.5,1.0,0.6666666666666666,0.1111111111111111
