round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.208,0.9198606014251709,1658,0.5,0.3333333333333333,0.4,0.14285714285714285
2,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.299,0.8544857501983643,3319,0.0,0.0,0.0,0.2857142857142857
3,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.3075,0.8834071159362793,5000,0.0,0.0,0.0,0.25
4,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.3555,1.657606601715088,6675,0.5,0.25,0.3333333333333333,0.16666666666666666
5,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.394,1.3886234760284424,8355,0.0,0.0,0.0,0.25
6,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.297,1.4815747737884521,10031,0.5,0.5,0.5,0.125
7,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.507,1.4739665985107422,11711,0.0,0.0,0.0,0.2222222222222222
8,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.349,1.6686525344848633,13404,0.0,0.0,0.0,0.25
9,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.478,1.6747379302978516,15097,0.0,0.0,0.0,0.2222222222222222
10,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.4305,1.7863550186157227,16837,0.0,0.0,0.0,0.2222222222222222
11,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.517,1.430525302886963,18558,0.5,0.3333333333333333,0.4,0.14285714285714285
12,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.6515,1.667238473892212,20283,0.0,0.0,0.0,0.2
13,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.508,1.832097053527832,22032,0.0,0.0,0.0,0.25
14,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.5565,1.7590723037719727,23800,0.0,0.0,0.0,0.3333333333333333
15,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.5855,1.472947597503662,25564,0.0,0.0,0.0,0.25
16,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.67,1.3990631103515625,27302,0.0,0.0,0.0,0.25
17,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.481,1.4850773811340332,29066,0.0,0.0,0.0,0.25
18,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.3255,1.7594029903411865,30854,0.0,0.0,0.0,0.25
19,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.523,1.3371782302856445,32633,0.0,0.0,0.0,0.25
20,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.527,1.4822509288787842,34403,0.5,0.3333333333333333,0.4,0.14285714285714285
21,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.4105,1.6985814571380615,36166,0.5,0.3333333333333333,0.4,0.14285714285714285
22,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.3725,1.6931562423706055,37966,0.0,0.0,0.0,0.2857142857142857
23,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.5815,1.5829834938049316,39759,0.0,0.0,0.0,0.25
24,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.527,1.5909039974212646,41552,0.5,0.3333333333333333,0.4,0.14285714285714285
25,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.5915,1.6641626358032227,43349,0.5,0.3333333333333333,0.4,0.14285714285714285
26,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.678,1.4133951663970947,45128,0.0,0.0,0.0,0.2857142857142857
27,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.474,1.4968326091766357,46926,0.0,0.0,0.0,0.25
28,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.586,1.5484085083007812,48724,0.0,0.0,0.0,0.2222222222222222
29,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.623,1.3907248973846436,50494,0.0,0.0,0.0,0.25
30,fashion_mnist,trustfl_chain,model_scaling,0.2,True,0.5,0.391,1.8531391620635986,52292,0.0,0.0,0.0,0.25
