round,client_id,reputation,malicious
1,0,1.0,1
1,1,1.0,0
1,2,1.0,0
1,3,0.65,1
1,4,1.0,0
1,5,1.0,0
1,6,1.0,0
1,7,1.0,1
1,8,1.0,1
1,9,1.0,0
1,10,1.0,0
1,11,0.65,0
1,12,1.0,0
1,13,1.0,0
1,14,1.0,0
1,15,1.0,0
1,16,1.0,0
1,17,1.0,0
1,18,1.0,0
1,19,1.0,0
2,0,1.0,1
2,1,1.0,0
2,2,1.0,0
2,3,0.6675,1
2,4,1.0,0
2,5,1.0,0
2,6,0.65,0
2,7,1.0,1
2,8,1.0,1
2,9,1.0,0
2,10,1.0,0
2,11,0.65,0
2,12,1.0,0
2,13,0.65,0
2,14,1.0,0
2,15,1.0,0
2,16,1.0,0
2,17,1.0,0
2,18,1.0,0
2,19,1.0,0
3,0,1.0,1
3,1,1.0,0
3,2,1.0,0
3,3,0.684125,1
3,4,1.0,0
3,5,1.0,0
3,6,0.65,0
3,7,1.0,1
3,8,1.0,1
3,9,1.0,0
3,10,1.0,0
3,11,0.6675,0
3,12,1.0,0
3,13,0.42250000000000004,0
3,14,1.0,0
3,15,1.0,0
3,16,1.0,0
3,17,1.0,0
3,18,1.0,0
3,19,0.65,0
4,0,1.0,1
4,1,1.0,0
4,2,1.0,0
4,3,0.69991875,1
4,4,1.0,0
4,5,1.0,0
4,6,0.65,0
4,7,1.0,1
4,8,0.65,1
4,9,1.0,0
4,10,1.0,0
4,11,0.684125,0
4,12,1.0,0
4,13,0.42250000000000004,0
4,14,1.0,0
4,15,0.65,0
4,16,1.0,0
4,17,1.0,0
4,18,1.0,0
4,19,0.6675,0
5,0,1.0,1
5,1,1.0,0
5,2,1.0,0
5,3,0.7149228125,1
5,4,1.0,0
5,5,1.0,0
5,6,0.65,0
5,7,1.0,1
5,8,0.65,1
5,9,1.0,0
5,10,1.0,0
5,11,0.69991875,0
5,12,0.65,0
5,13,0.42250000000000004,0
5,14,1.0,0
5,15,0.6675,0
5,16,1.0,0
5,17,1.0,0
5,18,1.0,0
5,19,0.433875,0
6,0,1.0,1
6,1,1.0,0
6,2,0.65,0
6,3,0.464699828125,1
6,4,1.0,0
6,5,1.0,0
6,6,0.6675,0
6,7,1.0,1
6,8,0.65,1
6,9,1.0,0
6,10,1.0,0
6,11,0.69991875,0
6,12,0.65,0
6,13,0.42250000000000004,0
6,14,1.0,0
6,15,0.6675,0
6,16,1.0,0
6,17,1.0,0
6,18,1.0,0
6,19,0.46218125,0
7,0,1.0,1
7,1,1.0,0
7,2,0.65,0
7,3,0.464699828125,1
7,4,1.0,0
7,5,1.0,0
7,6,0.684125,0
7,7,1.0,1
7,8,0.6675,1
7,9,1.0,0
7,10,1.0,0
7,11,0.7149228125,0
7,12,0.65,0
7,13,0.451375,0
7,14,1.0,0
7,15,0.6675,0
7,16,1.0,0
7,17,0.65,0
7,18,0.65,0
7,19,0.46218125,0
8,0,1.0,1
8,1,1.0,0
8,2,0.65,0
8,3,0.464699828125,1
8,4,1.0,0
8,5,1.0,0
8,6,0.69991875,0
8,7,1.0,1
8,8,0.684125,1
8,9,1.0,0
8,10,0.65,0
8,11,0.464699828125,0
8,12,0.65,0
8,13,0.451375,0
8,14,1.0,0
8,15,0.6675,0
8,16,1.0,0
8,17,0.6675,0
8,18,0.65,0
8,19,0.4890721875,0
9,0,1.0,1
9,1,1.0,0
9,2,0.65,0
9,3,0.464699828125,1
9,4,0.65,0
9,5,1.0,0
9,6,0.7149228125,0
9,7,1.0,1
9,8,0.684125,1
9,9,1.0,0
9,10,0.6675,0
9,11,0.464699828125,0
9,12,0.6675,0
9,13,0.451375,0
9,14,1.0,0
9,15,0.684125,0
9,16,1.0,0
9,17,0.684125,0
9,18,0.65,0
9,19,0.317896921875,0
10,0,1.0,1
10,1,1.0,0
10,2,0.42250000000000004,0
10,3,0.464699828125,1
10,4,0.6675,0
10,5,1.0,0
10,6,0.729176671875,0
10,7,1.0,1
10,8,0.684125,1
10,9,1.0,0
10,10,0.684125,0
10,11,0.464699828125,0
10,12,0.6675,0
10,13,0.451375,0
10,14,1.0,0
10,15,0.69991875,0
10,16,1.0,0
10,17,0.69991875,0
10,18,0.42250000000000004,0
10,19,0.35200207578125003,0
11,0,1.0,1
11,1,1.0,0
11,2,0.42250000000000004,0
11,3,0.49146483671874996,1
11,4,0.684125,0
11,5,1.0,0
11,6,0.47396483671875,0
11,7,0.65,1
11,8,0.69991875,1
11,9,1.0,0
11,10,0.684125,0
11,11,0.464699828125,0
11,12,0.6675,0
11,13,0.47880625000000004,0
11,14,1.0,0
11,15,0.69991875,0
11,16,1.0,0
11,17,0.7149228125,0
11,18,0.42250000000000004,0
11,19,0.35200207578125003,0
12,0,1.0,1
12,1,0.65,0
12,2,0.451375,0
12,3,0.49146483671874996,1
12,4,0.69991875,0
12,5,1.0,0
12,6,0.47396483671875,0
12,7,0.65,1
12,8,0.69991875,1
12,9,1.0,0
12,10,0.69991875,0
12,11,0.464699828125,0
12,12,0.433875,0
12,13,0.5048659375000001,0
12,14,1.0,0
12,15,0.7149228125,0
12,16,1.0,0
12,17,0.729176671875,0
12,18,0.451375,0
12,19,0.35200207578125003,0
13,0,1.0,1
13,1,0.65,0
13,2,0.47880625000000004,0
13,3,0.49146483671874996,1
13,4,0.7149228125,0
13,5,1.0,0
13,6,0.47396483671875,0
13,7,0.65,1
13,8,0.7149228125,1
13,9,1.0,0
13,10,0.7149228125,0
13,11,0.464699828125,0
13,12,0.46218125,0
13,13,0.32816285937500006,0
13,14,1.0,0
13,15,0.464699828125,0
13,16,1.0,0
13,17,0.74271783828125,0
13,18,0.451375,0
13,19,0.35200207578125003,0
14,0,1.0,1
14,1,0.65,0
14,2,0.31122406250000006,0
14,3,0.5168915948828124,1
14,4,0.729176671875,0
14,5,1.0,0
14,6,0.5002665948828126,0
14,7,0.6675,1
14,8,0.729176671875,1
14,9,1.0,0
14,10,0.464699828125,0
14,11,0.464699828125,0
14,12,0.46218125,0
14,13,0.32816285937500006,0
14,14,1.0,0
14,15,0.464699828125,0
14,16,1.0,0
14,17,0.7555819463671876,0
14,18,0.451375,0
14,19,0.3844019719921875,0
15,0,1.0,1
15,1,0.65,0
15,2,0.31122406250000006,0
15,3,0.5410470151386718,1
15,4,0.74271783828125,0
15,5,1.0,0
15,6,0.5002665948828126,0
15,7,0.6675,1
15,8,0.74271783828125,1
15,9,1.0,0
15,10,0.49146483671874996,0
15,11,0.464699828125,0
