round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.1295,0.9935946464538574,1656,0.0,0.0,0.0,0.0
2,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.133,1.01774001121521,3312,0.0,0.0,0.0,0.0
3,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.3985,1.198155403137207,4969,0.0,0.0,0.0,0.0
4,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.2185,1.6147205829620361,6627,0.0,0.0,0.0,0.0
5,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.4955,1.6220102310180664,8282,0.0,0.0,0.0,0.0
6,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.602,1.5968389511108398,9937,0.0,0.0,0.0,0.0
7,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.6395,1.660041332244873,11594,0.0,0.0,0.0,0.0
8,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.666,1.683781623840332,13251,0.0,0.0,0.0,0.0
9,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.674,1.7223341464996338,14908,0.0,0.0,0.0,0.0
10,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.6975,1.6140694618225098,16566,0.0,0.0,0.0,0.0
11,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.6985,1.7006573677062988,18222,0.0,0.0,0.0,0.0
12,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.677,1.4554975032806396,19882,0.0,0.0,0.0,0.0
13,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.726,1.0378212928771973,21541,0.0,0.0,0.0,0.0
14,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.534,0.9687080383300781,23197,0.0,0.0,0.0,0.0
15,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.706,0.9897828102111816,24856,0.0,0.0,0.0,0.0
16,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.699,1.0049588680267334,26512,0.0,0.0,0.0,0.0
17,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.7375,0.967071533203125,28172,0.0,0.0,0.0,0.0
18,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.736,1.066697597503662,29831,0.0,0.0,0.0,0.0
19,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.737,1.0009231567382812,31488,0.0,0.0,0.0,0.0
20,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.6925,0.9865219593048096,33145,0.0,0.0,0.0,0.0
21,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.7295,1.0148146152496338,34802,0.0,0.0,0.0,0.0
22,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.7395,1.0188894271850586,36459,0.0,0.0,0.0,0.0
23,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.758,1.000516653060913,38118,0.0,0.0,0.0,0.0
24,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.7245,0.9687521457672119,39777,0.0,0.0,0.0,0.0
25,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.7435,0.9821469783782959,41436,0.0,0.0,0.0,0.0
26,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.7115,1.0195207595825195,43092,0.0,0.0,0.0,0.0
27,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.7605,1.0081355571746826,44749,0.0,0.0,0.0,0.0
28,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.7695,1.0293879508972168,46407,0.0,0.0,0.0,0.0
29,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.7495,1.0165784358978271,48066,0.0,0.0,0.0,0.0
30,fashion_mnist,trimmed_mean,gaussian_noise,0.2,False,0.5,0.7765,0.9369494915008545,49724,0.0,0.0,0.0,0.0
