round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.0855,0.9986248016357422,1655,0.0,0.0,0.0,0.0
2,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.1905,0.9490101337432861,3315,0.0,0.0,0.0,0.0
3,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.1085,0.9328136444091797,4969,0.0,0.0,0.0,0.0
4,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.234,0.9667408466339111,6625,0.0,0.0,0.0,0.0
5,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.461,0.9098446369171143,8281,0.0,0.0,0.0,0.0
6,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.349,0.9800000190734863,9940,0.0,0.0,0.0,0.0
7,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.553,0.9648346900939941,11595,0.0,0.0,0.0,0.0
8,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.4335,0.9053564071655273,13253,0.0,0.0,0.0,0.0
9,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.2255,0.9326105117797852,14911,0.0,0.0,0.0,0.0
10,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.364,0.9083967208862305,16568,0.0,0.0,0.0,0.0
11,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.384,0.9406464099884033,18226,0.0,0.0,0.0,0.0
12,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.4775,0.9517650604248047,19883,0.0,0.0,0.0,0.0
13,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.523,0.9572315216064453,21541,0.0,0.0,0.0,0.0
14,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.468,0.9038546085357666,23200,0.0,0.0,0.0,0.0
15,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.3565,0.9627425670623779,24859,0.0,0.0,0.0,0.0
16,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.2665,0.9840755462646484,26516,0.0,0.0,0.0,0.0
17,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.433,0.9348647594451904,28174,0.0,0.0,0.0,0.0
18,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.436,0.9603590965270996,29832,0.0,0.0,0.0,0.0
19,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.4905,0.9384133815765381,31486,0.0,0.0,0.0,0.0
20,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.406,0.9349639415740967,33144,0.0,0.0,0.0,0.0
21,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.4055,0.9313654899597168,34801,0.0,0.0,0.0,0.0
22,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.3575,0.9632382392883301,36457,0.0,0.0,0.0,0.0
23,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.466,1.0846426486968994,38115,0.0,0.0,0.0,0.0
24,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.572,0.9424817562103271,39774,0.0,0.0,0.0,0.0
25,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.5845,0.9426496028900146,41433,0.0,0.0,0.0,0.0
26,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.6725,0.9572207927703857,43091,0.0,0.0,0.0,0.0
27,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.5925,0.9345393180847168,44747,0.0,0.0,0.0,0.0
28,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.417,0.9694945812225342,46405,0.0,0.0,0.0,0.0
29,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.547,0.9457521438598633,48064,0.0,0.0,0.0,0.0
30,fashion_mnist,fedavg,gaussian_noise,0.2,False,0.5,0.5145,0.9207191467285156,49724,0.0,0.0,0.0,0.0
