round,client_id,reputation,malicious
1,0,0.65,1
1,1,1.0,0
1,2,1.0,0
1,3,0.7066270148244932,1
1,4,1.0,0
1,5,1.0,0
1,6,1.0,0
1,7,0.65,1
1,8,1.0,1
1,9,1.0,0
1,10,1.0,0
1,11,0.8141645769830813,0
1,12,1.0,0
1,13,1.0,0
1,14,1.0,0
1,15,1.0,0
1,16,1.0,0
1,17,1.0,0
1,18,1.0,0
1,19,1.0,0
2,0,0.42250000000000004,1
2,1,1.0,0
2,2,1.0,0
2,3,0.45930755963592057,1
2,4,1.0,0
2,5,1.0,0
2,6,1.0,0
2,7,0.4525926713382552,1
2,8,1.0,1
2,9,1.0,0
2,10,1.0,0
2,11,0.8141645769830813,0
2,12,1.0,0
2,13,1.0,0
2,14,1.0,0
2,15,1.0,0
2,16,1.0,0
2,17,1.0,0
2,18,1.0,0
2,19,1.0,0
3,0,0.42250000000000004,1
3,1,1.0,0
3,2,1.0,0
3,3,0.2985499137633484,1
3,4,1.0,0
3,5,0.822410332869451,0
3,6,1.0,0
3,7,0.4525926713382552,1
3,8,0.65,1
3,9,1.0,0
3,10,1.0,0
3,11,0.8234563481339272,0
3,12,1.0,0
3,13,1.0,0
3,14,1.0,0
3,15,1.0,0
3,16,1.0,0
3,17,1.0,0
3,18,1.0,0
3,19,1.0,0
4,0,0.451375,1
4,1,1.0,0
4,2,1.0,0
4,3,0.19405744394617647,1
4,4,1.0,0
4,5,0.822410332869451,0
4,6,1.0,0
4,7,0.4799630377713424,1
4,8,0.6675,1
4,9,1.0,0
4,10,1.0,0
4,11,0.6777348244575764,0
4,12,1.0,0
4,13,1.0,0
4,14,1.0,0
4,15,1.0,0
4,16,1.0,0
4,17,0.65,0
4,18,1.0,0
4,19,1.0,0
5,0,0.29339375,1
5,1,1.0,0
5,2,1.0,0
5,3,0.12613733856501472,1
5,4,1.0,0
5,5,0.822410332869451,0
5,6,1.0,0
5,7,0.4799630377713424,1
5,8,0.6675,1
5,9,1.0,0
5,10,1.0,0
5,11,0.6938480832346976,0
5,12,1.0,0
5,13,1.0,0
5,14,1.0,0
5,15,1.0,0
5,16,1.0,0
5,17,0.65,0
5,18,1.0,0
5,19,0.8149870805199453,0
6,0,0.29339375,1
6,1,1.0,0
6,2,1.0,0
6,3,0.08198927006725958,1
6,4,1.0,0
6,5,0.6316693896976404,0
6,6,1.0,0
6,7,0.3119759745513726,1
6,8,0.6675,1
6,9,1.0,0
6,10,1.0,0
6,11,0.6938480832346976,0
6,12,1.0,0
6,13,1.0,0
6,14,1.0,0
6,15,1.0,0
6,16,1.0,0
6,17,0.65,0
6,18,1.0,0
6,19,0.824237726493948,0
7,0,0.29339375,1
7,1,1.0,0
7,2,1.0,0
7,3,0.08198927006725958,1
7,4,1.0,0
7,5,0.5135131969390581,0
7,6,1.0,0
7,7,0.3119759745513726,1
7,8,0.433875,1
7,9,0.65,0
7,10,1.0,0
7,11,0.7091556790729627,0
7,12,1.0,0
7,13,1.0,0
7,14,1.0,0
7,15,1.0,0
7,16,1.0,0
7,17,0.6675,0
7,18,1.0,0
7,19,0.824237726493948,0
8,0,0.29339375,1
8,1,1.0,0
8,2,1.0,0
8,3,0.08198927006725958,1
8,4,1.0,0
8,5,0.5378375370921051,0
8,6,1.0,0
8,7,0.2027843834583922,1
8,8,0.28201875000000004,1
8,9,0.65,0
8,10,1.0,0
8,11,0.7236978951193146,0
8,12,1.0,0
8,13,1.0,0
8,14,0.6856241303067845,0
8,15,1.0,0
8,16,1.0,0
8,17,0.684125,0
8,18,1.0,0
8,19,0.8330258401692506,0
9,0,0.29339375,1
9,1,1.0,0
9,2,1.0,0
9,3,0.08198927006725958,1
9,4,1.0,0
9,5,0.5609456602374999,0
9,6,1.0,0
9,7,0.13180984924795494,1
9,8,0.28201875000000004,1
9,9,0.65,0
9,10,1.0,0
9,11,0.7236978951193146,0
9,12,1.0,0
9,13,1.0,0
9,14,0.6856241303067845,0
9,15,1.0,0
9,16,1.0,0
9,17,0.44468125000000003,0
9,18,1.0,0
9,19,0.841374548160788,0
10,0,0.29339375,1
10,1,1.0,0
10,2,1.0,0
10,3,0.08198927006725958,1
10,4,1.0,0
10,5,0.5609456602374999,0
10,6,1.0,0
10,7,0.08567640201117072,1
10,8,0.28201875000000004,1
10,9,0.65,0
10,10,1.0,0
10,11,0.7236978951193146,0
10,12,1.0,0
10,13,1.0,0
10,14,0.6856241303067845,0
10,15,1.0,0
10,16,1.0,0
10,17,0.47244718750000003,0
10,18,0.65,0
10,19,0.8493058207527486,0
11,0,0.29339375,1
11,1,1.0,0
11,2,1.0,0
11,3,0.06617366409290937,1
11,4,0.65,0
11,5,0.5828983772256249,0
11,6,1.0,0
11,7,0.0693849735581379,1
11,8,0.18331218750000003,1
11,9,0.6675,0
11,10,1.0,0
11,11,0.7236978951193146,0
11,12,1.0,0
11,13,1.0,0
11,14,0.7013429237914452,0
11,15,1.0,0
11,16,1.0,0
11,17,0.498824828125,0
11,18,0.65,0
11,19,0.8493058207527486,0
12,0,0.29339375,1
12,1,0.65,0
12,2,0.65,0
12,3,0.06617366409290937,1
12,4,0.6675,0
12,5,0.5828983772256249,0
12,6,1.0,0
12,7,0.0693849735581379,1
12,8,0.18331218750000003,1
12,9,0.6675,0
12,10,1.0,0
12,11,0.7236978951193146,0
12,12,1.0,0
12,13,1.0,0
12,14,0.7013429237914452,0
12,15,1.0,0
12,16,1.0,0
12,17,0.39335972427923055,0
12,18,0.6675,0
12,19,0.8493058207527486,0
13,0,0.1907059375,1
13,1,0.65,0
13,2,0.6675,0
13,3,0.06617366409290937,1
13,4,0.684125,0
13,5,0.5828983772256249,0
13,6,1.0,0
13,7,0.0693849735581379,1
13,8,0.11915292187500003,1
13,9,0.6675,0
13,10,1.0,0
13,11,0.7236978951193146,0
13,12,1.0,0
13,13,1.0,0
13,14,0.716275777601873,0
13,15,1.0,0
13,16,1.0,0
13,17,0.423691738065269,0
13,18,0.6675,0
13,19,0.8493058207527486,0
14,0,0.231170640625,1
14,1,0.65,0
14,2,0.684125,0
14,3,0.05,1
14,4,0.69991875,0
14,5,0.5828983772256249,0
14,6,0.770496215300446,0
14,7,0.11591572488023101,1
14,8,0.07744939921875002,1
14,9,0.6675,0
14,10,1.0,0
14,11,0.7236978951193146,0
14,12,1.0,0
14,13,1.0,0
14,14,0.716275777601873,0
14,15,1.0,0
14,16,1.0,0
14,17,0.45250715116200557,0
14,18,0.6675,0
14,19,0.8568405297151112,0
15,0,0.231170640625,1
15,1,0.65,0
15,2,0.684125,0
15,3,0.05,1
15,4,0.7149228125,0
15,5,0.6037534583643436,0
15,6,0.770496215300446,0
15,7,0.11591572488023101,1
15,8,0.050342109492187516,1
15,9,0.6675,0
15,10,1.0,0
15,11,0.7236978951193146,0
15,12,1.0,0
15,13,1.0,0
15,14,0.7304619887217794,0
15,15,1.0,0
15,16,1.0,0
15,17,0.45250715116200557,0
15,18,0.684125,0
15,19,0.8639985032293556,0
16,0,0.15026091640625,1
16,1,0.65,0
16,2,0.684125,0
16,3,0.05,1
16,4,0.5869378810066188,0
16,5,0.6235657854461264,0
16,6,0.7819714045354237,0
16,7,0.11591572488023101,1
16,8,0.05,1
16,9,0.684125,0
16,10,1.0,0
16,11,0.7375130003633489,0
16,12,1.0,0
16,13,1.0,0
16,14,0.7439388892856904,0
16,15,1.0,0
16,16,1.0,0
16,17,0.45250715116200557,0
16,18,0.684125,0
16,19,0.8707985780678877,0
17,0,0.0976695956640625,1
17,1,0.65,0
17,2,0.684125,0
17,3,0.05,1
17,4,0.6075909869562879,0
17,5,0.6235657854461264,0
17,6,0.7819714045354237,0
17,7,0.11591572488023101,1
17,8,0.05,1
17,9,0.684125,0
17,10,1.0,0
17,11,0.7506373503451814,0
17,12,1.0,0
17,13,1.0,0
17,14,0.7567419448214059,0
17,15,1.0,0
17,16,1.0,0
17,17,0.45250715116200557,0
