round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.1,1.168628454208374,1656,0.0,0.0,0.0,0.0
2,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.2015,0.9199714660644531,3313,0.0,0.0,0.0,0.0
3,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.1,1.0316686630249023,4969,0.0,0.0,0.0,0.0
4,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.31,0.9574346542358398,6625,0.0,0.0,0.0,0.0
5,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.2885,0.8572309017181396,8283,0.0,0.0,0.0,0.0
6,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.287,0.9043402671813965,9939,0.0,0.0,0.0,0.0
7,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.1705,0.9847071170806885,11595,0.0,0.0,0.0,0.0
8,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.3045,1.0703728199005127,13252,0.0,0.0,0.0,0.0
9,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.5235,1.0014054775238037,14912,0.0,0.0,0.0,0.0
10,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.4405,0.825423002243042,16569,0.0,0.0,0.0,0.0
11,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.5615,1.2245573997497559,18227,0.0,0.0,0.0,0.0
12,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.412,1.045379638671875,19886,0.0,0.0,0.0,0.0
13,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.5285,1.1489171981811523,21544,0.0,0.0,0.0,0.0
14,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.48,0.9274919033050537,23201,0.0,0.0,0.0,0.0
15,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.387,0.8446738719940186,24858,0.0,0.0,0.0,0.0
16,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.4635,1.0124788284301758,26516,0.0,0.0,0.0,0.0
17,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.462,0.8669638633728027,28172,0.0,0.0,0.0,0.0
18,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.492,1.2076876163482666,29829,0.0,0.0,0.0,0.0
19,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.456,1.11330246925354,31487,0.0,0.0,0.0,0.0
20,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.5665,1.3756892681121826,33145,0.0,0.0,0.0,0.0
21,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.468,0.9068710803985596,34804,0.0,0.0,0.0,0.0
22,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.5475,1.289353609085083,36464,0.0,0.0,0.0,0.0
23,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.455,1.1712901592254639,38121,0.0,0.0,0.0,0.0
24,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.5445,1.1200127601623535,39777,0.0,0.0,0.0,0.0
25,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.604,1.0902454853057861,41436,0.0,0.0,0.0,0.0
26,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.5635,0.9626064300537109,43095,0.0,0.0,0.0,0.0
27,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.4615,0.9951977729797363,44753,0.0,0.0,0.0,0.0
28,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.4705,0.9556300640106201,46409,0.0,0.0,0.0,0.0
29,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.4875,0.8310961723327637,48067,0.0,0.0,0.0,0.0
30,fashion_mnist,fedavg,label_flip,0.2,True,0.1,0.5795,0.8757762908935547,49725,0.0,0.0,0.0,0.0
