round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.201,1.0880730152130127,1656,0.0,0.0,0.0,0.0
2,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.224,1.1156878471374512,3313,0.0,0.0,0.0,0.0
3,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.405,0.9431502819061279,4968,0.0,0.0,0.0,0.0
4,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.389,1.096123218536377,6625,0.0,0.0,0.0,0.0
5,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.416,1.0623159408569336,8283,0.0,0.0,0.0,0.0
6,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.423,1.0350825786590576,9939,0.0,0.0,0.0,0.0
7,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.441,1.1047999858856201,11594,0.0,0.0,0.0,0.0
8,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.51,0.9715354442596436,13251,0.0,0.0,0.0,0.0
9,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.5785,1.0326571464538574,14910,0.0,0.0,0.0,0.0
10,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.502,1.1163465976715088,16567,0.0,0.0,0.0,0.0
11,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.577,0.937955379486084,18225,0.0,0.0,0.0,0.0
12,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.4315,1.148798942565918,19884,0.0,0.0,0.0,0.0
13,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.506,1.089287281036377,21541,0.0,0.0,0.0,0.0
14,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.468,0.9972498416900635,23197,0.0,0.0,0.0,0.0
15,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.5105,0.9191381931304932,24855,0.0,0.0,0.0,0.0
16,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.6035,1.1420974731445312,26513,0.0,0.0,0.0,0.0
17,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.5505,0.9765241146087646,28169,0.0,0.0,0.0,0.0
18,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.6265,0.8371899127960205,29826,0.0,0.0,0.0,0.0
19,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.606,1.0411632061004639,31484,0.0,0.0,0.0,0.0
20,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.5655,1.0320534706115723,33141,0.0,0.0,0.0,0.0
21,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.557,0.9571139812469482,34799,0.0,0.0,0.0,0.0
22,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.536,1.0241351127624512,36459,0.0,0.0,0.0,0.0
23,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.62,1.1037659645080566,38116,0.0,0.0,0.0,0.0
24,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.5415,0.9278531074523926,39773,0.0,0.0,0.0,0.0
25,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.6435,0.8663685321807861,41431,0.0,0.0,0.0,0.0
26,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.62,0.9048097133636475,43091,0.0,0.0,0.0,0.0
27,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.648,0.9418046474456787,44749,0.0,0.0,0.0,0.0
28,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.5475,1.0290467739105225,46406,0.0,0.0,0.0,0.0
29,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.622,1.1245670318603516,48063,0.0,0.0,0.0,0.0
30,fashion_mnist,cosine,label_flip,0.2,True,0.5,0.6335,0.895716667175293,49722,0.0,0.0,0.0,0.0
