round,client_id,reputation,malicious
1,0,0.65,1
1,1,1.0,0
1,2,1.0,0
1,3,0.762221362684595,1
1,4,1.0,0
1,5,1.0,0
1,6,1.0,0
1,7,0.65,1
1,8,1.0,1
1,9,1.0,0
1,10,1.0,0
1,11,1.0,0
1,12,1.0,0
1,13,1.0,0
1,14,1.0,0
1,15,1.0,0
1,16,1.0,0
1,17,1.0,0
1,18,1.0,0
1,19,1.0,0
2,0,0.42250000000000004,1
2,1,1.0,0
2,2,1.0,0
2,3,0.4954438857449867,1
2,4,1.0,0
2,5,1.0,0
2,6,1.0,0
2,7,0.5047457644276564,1
2,8,1.0,1
2,9,1.0,0
2,10,1.0,0
2,11,1.0,0
2,12,1.0,0
2,13,1.0,0
2,14,1.0,0
2,15,1.0,0
2,16,1.0,0
2,17,1.0,0
2,18,1.0,0
2,19,1.0,0
3,0,0.42250000000000004,1
3,1,1.0,0
3,2,1.0,0
3,3,0.32203852573424135,1
3,4,1.0,0
3,5,1.0,0
3,6,1.0,0
3,7,0.5047457644276564,1
3,8,0.65,1
3,9,1.0,0
3,10,1.0,0
3,11,1.0,0
3,12,1.0,0
3,13,0.8088991677162706,0
3,14,1.0,0
3,15,1.0,0
3,16,1.0,0
3,17,1.0,0
3,18,1.0,0
3,19,1.0,0
4,0,0.3135500798068314,1
4,1,1.0,0
4,2,1.0,0
4,3,0.20932504172725688,1
4,4,1.0,0
4,5,1.0,0
4,6,1.0,0
4,7,0.3466082114934777,1
4,8,0.42250000000000004,1
4,9,1.0,0
4,10,1.0,0
4,11,1.0,0
4,12,1.0,0
4,13,0.8088991677162706,0
4,14,1.0,0
4,15,1.0,0
4,16,1.0,0
4,17,0.7453825666941882,0
4,18,1.0,0
4,19,1.0,0
5,0,0.20380755187444044,1
5,1,1.0,0
5,2,1.0,0
5,3,0.13606127712271698,1
5,4,1.0,0
5,5,1.0,0
5,6,1.0,0
5,7,0.3466082114934777,1
5,8,0.42250000000000004,1
5,9,1.0,0
5,10,1.0,0
5,11,1.0,0
5,12,1.0,0
5,13,0.8088991677162706,0
5,14,1.0,0
5,15,1.0,0
5,16,1.0,0
5,17,0.7453825666941882,0
5,18,1.0,0
5,19,1.0,0
6,0,0.20380755187444044,1
6,1,1.0,0
6,2,1.0,0
6,3,0.08843983012976604,1
6,4,1.0,0
6,5,1.0,0
6,6,1.0,0
6,7,0.22529533747076053,1
6,8,0.42250000000000004,1
6,9,1.0,0
6,10,1.0,0
6,11,1.0,0
6,12,1.0,0
6,13,0.8088991677162706,0
6,14,1.0,0
6,15,1.0,0
6,16,1.0,0
6,17,0.7453825666941882,0
6,18,1.0,0
6,19,1.0,0
7,0,0.20380755187444044,1
7,1,1.0,0
7,2,1.0,0
7,3,0.08843983012976604,1
7,4,1.0,0
7,5,0.65,0
7,6,1.0,0
7,7,0.22529533747076053,1
7,8,0.27462500000000006,1
7,9,1.0,0
7,10,1.0,0
7,11,1.0,0
7,12,1.0,0
7,13,0.8184542093304571,0
7,14,1.0,0
7,15,1.0,0
7,16,1.0,0
7,17,0.7581134383594789,0
7,18,1.0,0
7,19,1.0,0
8,0,0.20380755187444044,1
8,1,1.0,0
8,2,1.0,0
8,3,0.08843983012976604,1
8,4,1.0,0
8,5,0.6675,0
8,6,1.0,0
8,7,0.14644196935599435,1
8,8,0.17850625000000006,1
8,9,1.0,0
8,10,1.0,0
8,11,1.0,0
8,12,1.0,0
8,13,0.8184542093304571,0
8,14,1.0,0
8,15,1.0,0
8,16,1.0,0
8,17,0.7702077664415049,0
8,18,1.0,0
8,19,1.0,0
9,0,0.20380755187444044,1
9,1,0.65,0
9,2,1.0,0
9,3,0.08843983012976604,1
9,4,1.0,0
9,5,0.684125,0
9,6,1.0,0
9,7,0.09518728008139633,1
9,8,0.17850625000000006,1
9,9,1.0,0
9,10,1.0,0
9,11,1.0,0
9,12,1.0,0
9,13,0.8184542093304571,0
9,14,1.0,0
9,15,1.0,0
9,16,1.0,0
9,17,0.7816973781194296,0
9,18,1.0,0
9,19,1.0,0
10,0,0.20380755187444044,1
10,1,0.65,0
10,2,1.0,0
10,3,0.08843983012976604,1
10,4,1.0,0
10,5,0.684125,0
10,6,0.65,0
10,7,0.06187173205290762,1
10,8,0.17850625000000006,1
10,9,1.0,0
10,10,1.0,0
10,11,1.0,0
10,12,1.0,0
10,13,0.8184542093304571,0
10,14,1.0,0
10,15,1.0,0
10,16,1.0,0
10,17,0.7926125092134582,0
10,18,1.0,0
10,19,1.0,0
11,0,0.20380755187444044,1
11,1,0.65,0
11,2,1.0,0
11,3,0.07273133177527316,1
11,4,1.0,0
11,5,0.69991875,0
11,6,0.6675,0
11,7,0.05,1
11,8,0.11602906250000004,1
11,9,1.0,0
11,10,1.0,0
11,11,1.0,0
11,12,1.0,0
11,13,0.8275314988639343,0
11,14,1.0,0
11,15,1.0,0
11,16,1.0,0
11,17,0.8029818837527852,0
11,18,1.0,0
11,19,1.0,0
12,0,0.20380755187444044,1
12,1,0.42250000000000004,0
12,2,1.0,0
12,3,0.07273133177527316,1
12,4,1.0,0
12,5,0.69991875,0
12,6,0.6675,0
12,7,0.05,1
12,8,0.11602906250000004,1
12,9,1.0,0
12,10,1.0,0
12,11,1.0,0
12,12,1.0,0
12,13,0.5378954742615573,0
12,14,1.0,0
12,15,1.0,0
12,16,0.8235951734217755,0
12,17,0.5830950803548284,0
12,18,1.0,0
12,19,1.0,0
13,0,0.1324749087183863,1
13,1,0.42250000000000004,0
13,2,1.0,0
13,3,0.07273133177527316,1
13,4,1.0,0
13,5,0.69991875,0
13,6,0.6675,0
13,7,0.05,1
13,8,0.07541889062500003,1
13,9,1.0,0
13,10,1.0,0
13,11,1.0,0
13,12,1.0,0
13,13,0.5610007005484794,0
13,14,1.0,0
13,15,1.0,0
13,16,0.8235951734217755,0
13,17,0.6039403263370869,0
13,18,1.0,0
13,19,1.0,0
14,0,0.17585116328246697,1
14,1,0.42250000000000004,0
14,2,1.0,0
14,3,0.11909476518650951,1
14,4,0.65,0
14,5,0.69991875,0
14,6,0.684125,0
14,7,0.05,1
14,8,0.12164794609375003,1
14,9,1.0,0
14,10,1.0,0
14,11,1.0,0
14,12,1.0,0
14,13,0.5610007005484794,0
14,14,1.0,0
14,15,1.0,0
14,16,0.8235951734217755,0
14,17,0.6237433100202326,0
14,18,1.0,0
14,19,1.0,0
15,0,0.17585116328246697,1
15,1,0.42250000000000004,0
15,2,1.0,0
15,3,0.07741159737123118,1
15,4,0.6675,0
15,5,0.7149228125,0
15,6,0.684125,0
15,7,0.05,1
15,8,0.07907116496093752,1
15,9,1.0,0
15,10,1.0,0
15,11,1.0,0
15,12,1.0,0
15,13,0.5829506655210555,0
15,14,1.0,0
15,15,1.0,0
15,16,0.8324154147506867,0
15,17,0.6237433100202326,0
15,18,1.0,0
15,19,1.0,0
16,0,0.11430325613360354,1
16,1,0.42250000000000004,0
16,2,1.0,0
16,3,0.07741159737123118,1
16,4,0.684125,0
16,5,0.729176671875,0
16,6,0.69991875,0
16,7,0.05,1
16,8,0.051396257224609394,1
16,9,1.0,0
16,10,1.0,0
16,11,1.0,0
16,12,1.0,0
16,13,0.5829506655210555,0
16,14,1.0,0
16,15,1.0,0
16,16,0.8324154147506867,0
16,17,0.6237433100202326,0
16,18,1.0,0
16,19,1.0,0
17,0,0.0742971164868423,1
17,1,0.42250000000000004,0
17,2,1.0,0
17,3,0.05031753829130027,1
17,4,0.69991875,0
17,5,0.729176671875,0
17,6,0.69991875,0
17,7,0.05,1
17,8,0.051396257224609394,1
17,9,1.0,0
17,10,1.0,0
17,11,1.0,0
17,12,1.0,0
17,13,0.6038031322450027,0
17,14,0.7991970616973354,0
17,15,1.0,0
17,16,0.8407946440131524,0
17,17,0.6237433100202326,0
17,18,1.0,0
17,19,1.0,0
18,0,0.0742971164868423,1
18,1,0.451375,0
18,2,1.0,0
18,3,0.05031753829130027,1
