round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.1,0.9256653785705566,1656,0.0,0.0,0.0,0.0
2,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.159,0.8776345252990723,3312,0.0,0.0,0.0,0.0
3,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.201,0.9740188121795654,4969,0.0,0.0,0.0,0.0
4,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.196,1.771775722503662,6627,0.0,0.0,0.0,0.0
5,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.176,1.8369710445404053,8284,0.0,0.0,0.0,0.0
6,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.202,1.1894989013671875,9939,0.0,0.0,0.0,0.0
7,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.332,1.3900160789489746,11596,0.0,0.0,0.0,0.0
8,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.2325,1.2888712882995605,13253,0.0,0.0,0.0,0.0
9,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.4055,1.6474659442901611,14909,0.0,0.0,0.0,0.0
10,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.2995,1.4913570880889893,16568,0.0,0.0,0.0,0.0
11,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.4105,1.2960422039031982,18223,0.0,0.0,0.0,0.0
12,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.4385,1.7449393272399902,19883,0.0,0.0,0.0,0.0
13,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.4045,1.592296838760376,21542,0.0,0.0,0.0,0.0
14,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.413,1.3231639862060547,23197,0.0,0.0,0.0,0.0
15,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.356,1.3961048126220703,24856,0.0,0.0,0.0,0.0
16,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.381,1.397251844406128,26513,0.0,0.0,0.0,0.0
17,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.359,1.6215691566467285,28173,0.0,0.0,0.0,0.0
18,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.401,1.7417018413543701,29832,0.0,0.0,0.0,0.0
19,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.5,1.5281798839569092,31489,0.0,0.0,0.0,0.0
20,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.4435,1.6223533153533936,33146,0.0,0.0,0.0,0.0
21,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.3885,1.5902388095855713,34803,0.0,0.0,0.0,0.0
22,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.3485,1.6167290210723877,36460,0.0,0.0,0.0,0.0
23,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.4645,1.656498670578003,38119,0.0,0.0,0.0,0.0
24,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.4385,1.3455150127410889,39778,0.0,0.0,0.0,0.0
25,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.449,1.6062719821929932,41437,0.0,0.0,0.0,0.0
26,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.4155,1.5253243446350098,43094,0.0,0.0,0.0,0.0
27,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.476,1.8709909915924072,44752,0.0,0.0,0.0,0.0
28,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.469,1.6766376495361328,46410,0.0,0.0,0.0,0.0
29,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.4385,1.6563365459442139,48069,0.0,0.0,0.0,0.0
30,fashion_mnist,cosine,sign_flip,0.2,True,0.1,0.485,1.6184470653533936,49727,0.0,0.0,0.0,0.0
