round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.1625,1.016113042831421,1796,0.25,0.3333333333333333,0.28571428571428575,0.42857142857142855
2,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.0985,0.9048008918762207,3625,0.25,0.5,0.3333333333333333,0.375
3,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.195,1.4915051460266113,5405,0.5,0.3333333333333333,0.4,0.14285714285714285
4,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.194,1.4180247783660889,7245,0.3333333333333333,1.0,0.5,0.5
5,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.2135,1.931408166885376,9085,0.0,0.0,0.0,0.2222222222222222
6,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.2515,1.6967291831970215,10967,0.6666666666666666,1.0,0.8,0.125
7,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.2095,1.4897809028625488,12819,0.3333333333333333,1.0,0.5,0.2222222222222222
8,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.22,1.4447309970855713,14721,0.3333333333333333,1.0,0.5,0.5
9,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.2215,1.4107129573822021,16622,0.2,0.3333333333333333,0.25,0.5714285714285714
10,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.2715,1.8916857242584229,18511,0.0,0.0,0.0,0.375
11,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.252,1.1873822212219238,20416,0.25,0.5,0.3333333333333333,0.375
12,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.2955,1.4721686840057373,22307,0.3333333333333333,0.5,0.4,0.25
13,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.4005,1.5973491668701172,24194,0.0,0.0,0.0,0.2222222222222222
14,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.415,1.6472411155700684,26082,0.5,0.5,0.5,0.125
15,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.3815,1.2731101512908936,28000,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.5714285714285714
16,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.354,1.940122127532959,29888,0.0,0.0,0.0,0.2857142857142857
17,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.412,1.7877328395843506,31792,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857
18,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.4605,1.679755687713623,33700,0.5,0.3333333333333333,0.4,0.14285714285714285
19,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.42,1.9816992282867432,35588,0.0,0.0,0.0,0.375
20,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.459,2.0805673599243164,37492,0.25,0.3333333333333333,0.28571428571428575,0.42857142857142855
21,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.5135,1.6324131488800049,39395,0.5,0.5,0.5,0.125
22,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.4435,1.6519415378570557,41313,0.0,0.0,0.0,0.625
23,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.5435,1.7140498161315918,43204,0.3333333333333333,1.0,0.5,0.2222222222222222
24,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.5235,1.9233102798461914,45106,0.25,1.0,0.4,0.3333333333333333
25,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.4265,1.356281042098999,47016,0.0,0.0,0.0,0.375
26,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.471,1.2434887886047363,48935,0.0,0.0,0.0,0.3
27,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.4765,1.7187178134918213,50839,0.2,0.5,0.28571428571428575,0.5
28,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.5515,1.7475130558013916,52759,0.3333333333333333,0.5,0.4,0.25
29,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.5085,1.8651654720306396,54664,0.3333333333333333,0.5,0.4,0.25
30,fashion_mnist,trustfl_chain,sign_flip,0.2,True,0.1,0.458,1.5073773860931396,56585,0.25,0.5,0.3333333333333333,0.375
