round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.095,0.9995229244232178,1655,0.0,0.0,0.0,0.0
2,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.139,0.980912446975708,3311,0.0,0.0,0.0,0.0
3,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.1595,0.9674639701843262,4968,0.0,0.0,0.0,0.0
4,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.2425,0.9711627960205078,6624,0.0,0.0,0.0,0.0
5,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.1585,0.96099853515625,8280,0.0,0.0,0.0,0.0
6,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.368,1.0566167831420898,9936,0.0,0.0,0.0,0.0
7,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.392,0.9905612468719482,11593,0.0,0.0,0.0,0.0
8,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.485,1.0773320198059082,13250,0.0,0.0,0.0,0.0
9,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.3945,0.8913304805755615,14906,0.0,0.0,0.0,0.0
10,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.579,1.002211332321167,16564,0.0,0.0,0.0,0.0
11,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.4545,0.990792989730835,18222,0.0,0.0,0.0,0.0
12,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.585,0.7484855651855469,19879,0.0,0.0,0.0,0.0
13,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.484,1.098940134048462,21534,0.0,0.0,0.0,0.0
14,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.57,0.9426240921020508,23191,0.0,0.0,0.0,0.0
15,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.5355,1.0285379886627197,24850,0.0,0.0,0.0,0.0
16,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.5305,0.9560191631317139,26507,0.0,0.0,0.0,0.0
17,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.624,1.03590989112854,28166,0.0,0.0,0.0,0.0
18,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.59,1.0623445510864258,29825,0.0,0.0,0.0,0.0
19,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.666,1.0272321701049805,31484,0.0,0.0,0.0,0.0
20,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.542,0.90008544921875,33140,0.0,0.0,0.0,0.0
21,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.593,1.038135290145874,34798,0.0,0.0,0.0,0.0
22,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.347,1.015183448791504,36455,0.0,0.0,0.0,0.0
23,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.6035,0.9025928974151611,38113,0.0,0.0,0.0,0.0
24,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.671,1.0590083599090576,39775,0.0,0.0,0.0,0.0
25,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.6525,1.0862863063812256,41434,0.0,0.0,0.0,0.0
26,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.622,0.9001455307006836,43091,0.0,0.0,0.0,0.0
27,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.595,0.9519212245941162,44748,0.0,0.0,0.0,0.0
28,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.704,1.0136888027191162,46406,0.0,0.0,0.0,0.0
29,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.691,0.8600766658782959,48065,0.0,0.0,0.0,0.0
30,fashion_mnist,trimmed_mean,model_scaling,0.4,True,0.5,0.5435,1.2388689517974854,49723,0.0,0.0,0.0,0.0
