round,client_id,reputation,malicious
1,0,1.0,0
1,1,1.0,1
1,2,1.0,0
1,3,1.0,0
1,4,1.0,1
1,5,1.0,0
1,6,1.0,0
1,7,1.0,0
1,8,0.677589165545029,0
1,9,0.65,1
1,10,1.0,0
1,11,1.0,0
1,12,1.0,0
1,13,1.0,0
1,14,0.65,1
1,15,1.0,0
1,16,1.0,0
1,17,1.0,0
1,18,1.0,0
1,19,1.0,0
2,0,1.0,0
2,1,0.65,1
2,2,1.0,0
2,3,1.0,0
2,4,1.0,1
2,5,1.0,0
2,6,1.0,0
2,7,1.0,0
2,8,0.677589165545029,0
2,9,0.65,1
2,10,1.0,0
2,11,1.0,0
2,12,1.0,0
2,13,1.0,0
2,14,0.42250000000000004,1
2,15,1.0,0
2,16,1.0,0
2,17,0.758536264683047,0
2,18,1.0,0
2,19,1.0,0
3,0,1.0,0
3,1,0.65,1
3,2,1.0,0
3,3,1.0,0
3,4,0.65,1
3,5,1.0,0
3,6,1.0,0
3,7,1.0,0
3,8,0.5038507689360946,0
3,9,0.42250000000000004,1
3,10,1.0,0
3,11,1.0,0
3,12,1.0,0
3,13,1.0,0
3,14,0.42250000000000004,1
3,15,1.0,0
3,16,1.0,0
3,17,0.5115073607322048,0
3,18,1.0,0
3,19,1.0,0
4,0,1.0,0
4,1,0.42250000000000004,1
4,2,1.0,0
4,3,1.0,0
4,4,0.65,1
4,5,1.0,0
4,6,1.0,0
4,7,1.0,0
4,8,0.5038507689360946,0
4,9,0.27462500000000006,1
4,10,1.0,0
4,11,1.0,0
4,12,1.0,0
4,13,1.0,0
4,14,0.42250000000000004,1
4,15,1.0,0
4,16,1.0,0
4,17,0.4035114941802135,0
4,18,1.0,0
4,19,1.0,0
5,0,1.0,0
5,1,0.42250000000000004,1
5,2,1.0,0
5,3,0.8207330639162862,0
5,4,0.65,1
5,5,1.0,0
5,6,1.0,0
5,7,1.0,0
5,8,0.36662416658626734,0
5,9,0.17850625000000006,1
5,10,1.0,0
5,11,1.0,0
5,12,1.0,0
5,13,0.8040053574251391,0
5,14,0.27462500000000006,1
5,15,1.0,0
5,16,1.0,0
5,17,0.4035114941802135,0
5,18,1.0,0
5,19,1.0,0
6,0,1.0,0
6,1,0.27462500000000006,1
6,2,1.0,0
6,3,0.8296964107204718,0
6,4,0.65,1
6,5,1.0,0
6,6,1.0,0
6,7,1.0,0
6,8,0.398292958256954,0
6,9,0.17850625000000006,1
6,10,1.0,0
6,11,1.0,0
6,12,1.0,0
6,13,0.8040053574251391,0
6,14,0.17850625000000006,1
6,15,0.8065911348532793,0
6,16,1.0,0
6,17,0.4035114941802135,0
6,18,1.0,0
6,19,1.0,0
7,0,1.0,0
7,1,0.19627584463863793,1
7,2,1.0,0
7,3,0.8296964107204718,0
7,4,0.42250000000000004,1
7,5,1.0,0
7,6,1.0,0
7,7,1.0,0
7,8,0.3259661197263173,0
7,9,0.11602906250000004,1
7,10,0.7423833152737421,0
7,11,1.0,0
7,12,1.0,0
7,13,0.8040053574251391,0
7,14,0.17850625000000006,1
7,15,0.8065911348532793,0
7,16,1.0,0
7,17,0.4333359194712028,0
7,18,1.0,0
7,19,1.0,0
8,0,1.0,0
8,1,0.19627584463863793,1
8,2,1.0,0
8,3,0.8382115901844482,0
8,4,0.42250000000000004,1
8,5,1.0,0
8,6,1.0,0
8,7,1.0,0
8,8,0.3259661197263173,0
8,9,0.07541889062500003,1
8,10,0.7423833152737421,0
8,11,1.0,0
8,12,1.0,0
8,13,0.8040053574251391,0
8,14,0.11602906250000004,1
8,15,0.8162615781106153,0
8,16,1.0,0
8,17,0.46166912349764266,0
8,18,1.0,0
8,19,1.0,0
9,0,1.0,0
9,1,0.12757929901511467,1
9,2,0.7933747938510329,0
9,3,0.8382115901844482,0
9,4,0.42250000000000004,1
9,5,1.0,0
9,6,1.0,0
9,7,1.0,0
9,8,0.3259661197263173,0
9,9,0.07541889062500003,1
9,10,0.755264149510055,0
9,11,1.0,0
9,12,1.0,0
9,13,0.8138050895538822,0
9,14,0.07541889062500003,1
9,15,0.579172249046139,0
9,16,1.0,0
9,17,0.48858566732276054,0
9,18,1.0,0
9,19,1.0,0
10,0,1.0,0
10,1,0.08292654435982454,1
10,2,0.8037060541584813,0
10,3,0.8463010106752258,0
10,4,0.42250000000000004,1
10,5,1.0,0
10,6,1.0,0
10,7,1.0,0
10,8,0.3259661197263173,0
10,9,0.05,1
10,10,0.755264149510055,0
10,11,1.0,0
10,12,1.0,0
10,13,0.8231148350761881,0
10,14,0.058350077415358595,1
10,15,0.579172249046139,0
10,16,1.0,0
10,17,0.48858566732276054,0
10,18,1.0,0
10,19,0.7337643599553203,0
11,0,1.0,0
11,1,0.08292654435982454,1
11,2,0.8037060541584813,0
11,3,0.8539859601414646,0
11,4,0.27462500000000006,1
11,5,1.0,0
11,6,1.0,0
11,7,1.0,0
11,8,0.26581797882464275,0
11,9,0.05,1
11,10,0.7675009420345523,0
11,11,1.0,0
11,12,0.65,0
11,13,0.8231148350761881,0
11,14,0.058350077415358595,1
11,15,0.579172249046139,0
11,16,1.0,0
11,17,0.48858566732276054,0
11,18,1.0,0
11,19,0.7470761419575542,0
12,0,1.0,0
12,1,0.05390225383388595,1
12,2,0.8135207514505572,0
12,3,0.555090874091952,0
12,4,0.27462500000000006,1
12,5,1.0,0
12,6,1.0,0
12,7,1.0,0
12,8,0.26581797882464275,0
12,9,0.05,1
12,10,0.7791258949328247,0
12,11,1.0,0
12,12,0.6675,0
12,13,0.8319590933223787,0
12,14,0.058350077415358595,1
12,15,0.579172249046139,0
12,16,1.0,0
12,17,0.5141563839566226,0
12,18,1.0,0
12,19,0.7597223348596766,0
13,0,1.0,0
13,1,0.05390225383388595,1
13,2,0.8228447138780294,0
13,3,0.555090874091952,0
13,4,0.27462500000000006,1
13,5,1.0,0
13,6,1.0,0
13,7,1.0,0
13,8,0.3025270798834106,0
13,9,0.05,1
13,10,0.5064318317063361,0
13,11,1.0,0
13,12,0.433875,0
13,13,0.8403611386562598,0
13,14,0.058350077415358595,1
13,15,0.579172249046139,0
13,16,1.0,0
13,17,0.5384485647587914,0
13,18,1.0,0
13,19,0.7597223348596766,0
14,0,1.0,0
14,1,0.05,1
14,2,0.8228447138780294,0
14,3,0.5773363303873544,0
14,4,0.27462500000000006,1
14,5,1.0,0
14,6,1.0,0
14,7,1.0,0
14,8,0.3025270798834106,0
14,9,0.05,1
14,10,0.5064318317063361,0
14,11,1.0,0
14,12,0.46218125,0
14,13,0.8403611386562598,0
14,14,0.05,1
14,15,0.579172249046139,0
14,16,1.0,0
14,17,0.5384485647587914,0
14,18,1.0,0
14,19,0.7717362181166927,0
15,0,1.0,0
15,1,0.0975,1
