round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.1135,1.0201365947723389,1656,0.0,0.0,0.0,0.0
2,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.1535,1.0940916538238525,3312,0.0,0.0,0.0,0.0
3,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.1865,0.9999833106994629,4968,0.0,0.0,0.0,0.0
4,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.228,1.0673742294311523,6626,0.0,0.0,0.0,0.0
5,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.324,1.0390031337738037,8282,0.0,0.0,0.0,0.0
6,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.503,1.06296968460083,9937,0.0,0.0,0.0,0.0
7,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.5015,1.0157897472381592,11594,0.0,0.0,0.0,0.0
8,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.5795,1.0417377948760986,13250,0.0,0.0,0.0,0.0
9,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.584,0.9533960819244385,14906,0.0,0.0,0.0,0.0
10,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.613,1.0299150943756104,16565,0.0,0.0,0.0,0.0
11,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.6025,1.0132701396942139,18221,0.0,0.0,0.0,0.0
12,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.6585,1.0278072357177734,19880,0.0,0.0,0.0,0.0
13,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.6275,1.031954288482666,21539,0.0,0.0,0.0,0.0
14,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.6035,1.0941369533538818,23195,0.0,0.0,0.0,0.0
15,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.6175,1.0326297283172607,24854,0.0,0.0,0.0,0.0
16,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.6205,1.1445698738098145,26511,0.0,0.0,0.0,0.0
17,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.6915,1.1048779487609863,28171,0.0,0.0,0.0,0.0
18,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.689,1.1407802104949951,29829,0.0,0.0,0.0,0.0
19,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.6765,1.0442266464233398,31486,0.0,0.0,0.0,0.0
20,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.676,1.1535248756408691,33143,0.0,0.0,0.0,0.0
21,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.702,1.0284230709075928,34799,0.0,0.0,0.0,0.0
22,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.6955,1.1473345756530762,36456,0.0,0.0,0.0,0.0
23,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.685,1.731980800628662,38115,0.0,0.0,0.0,0.0
24,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.6905,1.7193152904510498,39774,0.0,0.0,0.0,0.0
25,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.706,1.7963542938232422,41433,0.0,0.0,0.0,0.0
26,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.7125,1.873532772064209,43090,0.0,0.0,0.0,0.0
27,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.7125,1.7517900466918945,44748,0.0,0.0,0.0,0.0
28,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.715,1.8028225898742676,46406,0.0,0.0,0.0,0.0
29,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.7275,1.7352955341339111,48065,0.0,0.0,0.0,0.0
30,fashion_mnist,trimmed_mean,sign_flip,0.2,False,0.5,0.71,1.7995855808258057,49723,0.0,0.0,0.0,0.0
