round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.0965,0.9903919696807861,1655,0.0,0.0,0.0,0.0
2,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.1515,1.0214667320251465,3313,0.0,0.0,0.0,0.0
3,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.0995,0.9154243469238281,4969,0.0,0.0,0.0,0.0
4,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.097,1.1679201126098633,6626,0.0,0.0,0.0,0.0
5,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.26,1.075355052947998,8284,0.0,0.0,0.0,0.0
6,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.252,1.0723943710327148,9941,0.0,0.0,0.0,0.0
7,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.143,1.1320786476135254,11597,0.0,0.0,0.0,0.0
8,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.1745,1.0388844013214111,13253,0.0,0.0,0.0,0.0
9,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.215,1.0587341785430908,14913,0.0,0.0,0.0,0.0
10,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.186,1.113874912261963,16571,0.0,0.0,0.0,0.0
11,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.2825,0.9706051349639893,18229,0.0,0.0,0.0,0.0
12,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.293,0.9502604007720947,19888,0.0,0.0,0.0,0.0
13,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.32,1.113666296005249,21545,0.0,0.0,0.0,0.0
14,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.25,0.8508567810058594,23202,0.0,0.0,0.0,0.0
15,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.2685,0.8831143379211426,24859,0.0,0.0,0.0,0.0
16,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.1415,1.0808846950531006,26517,0.0,0.0,0.0,0.0
17,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.151,0.9286668300628662,28173,0.0,0.0,0.0,0.0
18,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.129,0.8317732810974121,29830,0.0,0.0,0.0,0.0
19,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.158,0.9238317012786865,31488,0.0,0.0,0.0,0.0
20,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.102,0.9794816970825195,33146,0.0,0.0,0.0,0.0
21,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.1305,0.8933360576629639,34804,0.0,0.0,0.0,0.0
22,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.084,0.9115972518920898,36464,0.0,0.0,0.0,0.0
23,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.104,0.9888191223144531,38120,0.0,0.0,0.0,0.0
24,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.099,0.8542678356170654,39777,0.0,0.0,0.0,0.0
25,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.0795,0.7965083122253418,41436,0.0,0.0,0.0,0.0
26,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.161,0.8438704013824463,43095,0.0,0.0,0.0,0.0
27,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.1185,0.9046812057495117,44753,0.0,0.0,0.0,0.0
28,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.1095,0.9972314834594727,46410,0.0,0.0,0.0,0.0
29,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.1065,1.010462999343872,48068,0.0,0.0,0.0,0.0
30,fashion_mnist,cosine,gaussian_noise,0.2,True,0.5,0.0865,0.8559091091156006,49727,0.0,0.0,0.0,0.0
