round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.095,0.8120427131652832,1655,0.0,0.0,0.0,0.0
2,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.1785,0.9437103271484375,3314,0.0,0.0,0.0,0.0
3,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.097,1.1535189151763916,4969,0.0,0.0,0.0,0.0
4,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.1935,1.4608111381530762,6626,0.0,0.0,0.0,0.0
5,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.445,1.320310115814209,8282,0.0,0.0,0.0,0.0
6,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.3835,1.4782118797302246,9941,0.0,0.0,0.0,0.0
7,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.415,1.5008196830749512,11596,0.0,0.0,0.0,0.0
8,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.341,1.3825619220733643,13254,0.0,0.0,0.0,0.0
9,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.4575,1.427842140197754,14912,0.0,0.0,0.0,0.0
10,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.518,1.502983570098877,16569,0.0,0.0,0.0,0.0
11,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.4325,1.4562363624572754,18227,0.0,0.0,0.0,0.0
12,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.51,1.5745174884796143,19885,0.0,0.0,0.0,0.0
13,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.524,1.6148645877838135,21543,0.0,0.0,0.0,0.0
14,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.5765,1.71586275100708,23202,0.0,0.0,0.0,0.0
15,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.542,1.372734546661377,24861,0.0,0.0,0.0,0.0
16,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.518,1.5118799209594727,26516,0.0,0.0,0.0,0.0
17,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.5065,1.407111644744873,28174,0.0,0.0,0.0,0.0
18,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.4775,1.391530990600586,29833,0.0,0.0,0.0,0.0
19,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.535,1.524219036102295,31488,0.0,0.0,0.0,0.0
20,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.541,1.4996368885040283,33146,0.0,0.0,0.0,0.0
21,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.601,1.7119059562683105,34803,0.0,0.0,0.0,0.0
22,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.535,1.4459021091461182,36460,0.0,0.0,0.0,0.0
23,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.6285,1.5135939121246338,38117,0.0,0.0,0.0,0.0
24,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.658,1.528179407119751,39776,0.0,0.0,0.0,0.0
25,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.661,1.5850622653961182,41436,0.0,0.0,0.0,0.0
26,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.6385,1.6252119541168213,43094,0.0,0.0,0.0,0.0
27,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.643,1.3221571445465088,44750,0.0,0.0,0.0,0.0
28,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.6605,1.4458189010620117,46408,0.0,0.0,0.0,0.0
29,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.6225,1.6035361289978027,48066,0.0,0.0,0.0,0.0
30,fashion_mnist,fedavg,sign_flip,0.2,True,0.5,0.6295,1.6048893928527832,49726,0.0,0.0,0.0,0.0
