round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.2405,1.0761184692382812,1783,0.6666666666666666,1.0,0.8,0.125
2,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.4055,1.0639629364013672,3582,0.6666666666666666,1.0,0.8,0.125
3,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.5,1.2251255512237549,5392,0.5,1.0,0.6666666666666666,0.25
4,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.494,1.6831393241882324,7206,0.6666666666666666,1.0,0.8,0.125
5,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.5055,1.7179243564605713,9034,0.5,1.0,0.6666666666666666,0.25
6,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.495,1.6541447639465332,10876,0.6666666666666666,1.0,0.8,0.125
7,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.4695,1.660217046737671,12747,0.75,1.0,0.8571428571428571,0.14285714285714285
8,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.588,1.6330554485321045,14590,1.0,1.0,1.0,0.0
9,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.5355,1.6691522598266602,16465,0.6666666666666666,1.0,0.8,0.125
10,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.5955,1.6802396774291992,18311,0.6,1.0,0.7499999999999999,0.2857142857142857
11,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.632,1.6654913425445557,20168,0.5,1.0,0.6666666666666666,0.1111111111111111
12,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.6365,1.6525874137878418,22031,0.5,1.0,0.6666666666666666,0.1111111111111111
13,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.6515,1.6974449157714844,23889,0.0,0.0,0.0,0.2
14,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.667,1.6963534355163574,25717,0.75,1.0,0.8571428571428571,0.14285714285714285
15,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.6505,1.6504333019256592,27560,0.6,1.0,0.7499999999999999,0.2857142857142857
16,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.678,1.6688597202301025,29435,0.5,1.0,0.6666666666666666,0.1111111111111111
17,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.693,1.6588776111602783,31262,1.0,1.0,1.0,0.0
18,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.6875,1.65523099899292,33118,0.6666666666666666,1.0,0.8,0.125
19,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.7265,1.6618750095367432,34962,0.75,1.0,0.8571428571428571,0.14285714285714285
20,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.712,1.6767797470092773,36859,0.0,0.0,0.0,0.6
21,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.71,1.6605207920074463,38734,0.75,1.0,0.8571428571428571,0.14285714285714285
22,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.7135,1.6468040943145752,40642,0.5,1.0,0.6666666666666666,0.1111111111111111
23,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.706,1.6613922119140625,42521,1.0,1.0,1.0,0.0
24,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.7125,1.6371393203735352,44378,0.6,1.0,0.7499999999999999,0.2857142857142857
25,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.7045,1.6607518196105957,46267,1.0,1.0,1.0,0.0
26,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.7315,1.633554220199585,48161,0.6666666666666666,1.0,0.8,0.125
27,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.744,1.6550018787384033,50052,0.6666666666666666,1.0,0.8,0.125
28,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.734,1.6645877361297607,51926,0.75,1.0,0.8571428571428571,0.14285714285714285
29,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.7315,1.680525302886963,53799,1.0,1.0,1.0,0.0
30,fashion_mnist,trustfl_chain,label_flip,0.2,False,0.5,0.7365,1.656158685684204,55676,1.0,1.0,1.0,0.0
