round,client_id,reputation,malicious
1,0,1.0,0
1,1,1.0,1
1,2,1.0,0
1,3,1.0,0
1,4,1.0,1
1,5,1.0,0
1,6,1.0,0
1,7,1.0,0
1,8,0.674208873877953,0
1,9,0.65,1
1,10,1.0,0
1,11,1.0,0
1,12,1.0,0
1,13,1.0,0
1,14,0.65,1
1,15,1.0,0
1,16,1.0,0
1,17,1.0,0
1,18,1.0,0
1,19,1.0,0
2,0,1.0,0
2,1,0.65,1
2,2,1.0,0
2,3,1.0,0
2,4,1.0,1
2,5,1.0,0
2,6,1.0,0
2,7,1.0,0
2,8,0.674208873877953,0
2,9,0.65,1
2,10,1.0,0
2,11,1.0,0
2,12,1.0,0
2,13,1.0,0
2,14,0.42250000000000004,1
2,15,1.0,0
2,16,1.0,0
2,17,0.7883914397498188,0
2,18,1.0,0
2,19,1.0,0
3,0,1.0,0
3,1,0.65,1
3,2,1.0,0
3,3,1.0,0
3,4,0.65,1
3,5,1.0,0
3,6,1.0,0
3,7,1.0,0
3,8,0.538915730351955,0
3,9,0.42250000000000004,1
3,10,1.0,0
3,11,1.0,0
3,12,1.0,0
3,13,1.0,0
3,14,0.42250000000000004,1
3,15,1.0,0
3,16,1.0,0
3,17,0.5921956712029072,0
3,18,1.0,0
3,19,1.0,0
4,0,1.0,0
4,1,0.42250000000000004,1
4,2,1.0,0
4,3,1.0,0
4,4,0.65,1
4,5,1.0,0
4,6,1.0,0
4,7,1.0,0
4,8,0.538915730351955,0
4,9,0.27462500000000006,1
4,10,1.0,0
4,11,1.0,0
4,12,1.0,0
4,13,1.0,0
4,14,0.42250000000000004,1
4,15,1.0,0
4,16,1.0,0
4,17,0.4797690166339246,0
4,18,1.0,0
4,19,1.0,0
5,0,1.0,0
5,1,0.42250000000000004,1
5,2,1.0,0
5,3,1.0,0
5,4,0.65,1
5,5,1.0,0
5,6,1.0,0
5,7,1.0,0
5,8,0.4188595470336407,0
5,9,0.17850625000000006,1
5,10,1.0,0
5,11,0.820112277082235,0
5,12,1.0,0
5,13,1.0,0
5,14,0.27462500000000006,1
5,15,1.0,0
5,16,1.0,0
5,17,0.4797690166339246,0
5,18,1.0,0
5,19,1.0,0
6,0,1.0,0
6,1,0.27462500000000006,1
6,2,1.0,0
6,3,1.0,0
6,4,0.65,1
6,5,1.0,0
6,6,1.0,0
6,7,1.0,0
6,8,0.44791656968195864,0
6,9,0.17850625000000006,1
6,10,1.0,0
6,11,0.8291066632281232,0
6,12,1.0,0
6,13,1.0,0
6,14,0.17850625000000006,1
6,15,0.7436687204153929,0
6,16,1.0,0
6,17,0.4797690166339246,0
6,18,1.0,0
6,19,1.0,0
7,0,1.0,0
7,1,0.17850625000000006,1
7,2,1.0,0
7,3,1.0,0
7,4,0.43076236921082245,1
7,5,1.0,0
7,6,1.0,0
7,7,1.0,0
7,8,0.4755207411978607,0
7,9,0.11602906250000004,1
7,10,0.8019192657205336,0
7,11,0.837651330066717,0
7,12,1.0,0
7,13,1.0,0
7,14,0.17850625000000006,1
7,15,0.7436687204153929,0
7,16,1.0,0
7,17,0.5057805658022284,0
7,18,1.0,0
7,19,1.0,0
8,0,1.0,0
8,1,0.17850625000000006,1
8,2,1.0,0
8,3,1.0,0
8,4,0.43076236921082245,1
8,5,1.0,0
8,6,1.0,0
8,7,1.0,0
8,8,0.4755207411978607,0
8,9,0.07541889062500003,1
8,10,0.8019192657205336,0
8,11,0.8457687635633812,0
8,12,1.0,0
8,13,1.0,0
8,14,0.11602906250000004,1
8,15,0.7564852843946233,0
8,16,1.0,0
8,17,0.530491537512117,0
8,18,1.0,0
8,19,1.0,0
9,0,1.0,0
9,1,0.11602906250000004,1
9,2,0.8024546017188168,0
9,3,1.0,0
9,4,0.43076236921082245,1
9,5,1.0,0
9,6,1.0,0
9,7,1.0,0
9,8,0.4755207411978607,0
9,9,0.07541889062500003,1
9,10,0.811823302434507,0
9,11,0.8534803253852121,0
9,12,1.0,0
9,13,1.0,0
9,14,0.07541889062500003,1
9,15,0.7686610201748921,0
9,16,1.0,0
9,17,0.5539669606365111,0
9,18,1.0,0
9,19,1.0,0
10,0,1.0,0
10,1,0.07541889062500003,1
10,2,0.8123318716328759,0
10,3,1.0,0
10,4,0.43076236921082245,1
10,5,1.0,0
10,6,1.0,0
10,7,1.0,0
10,8,0.4755207411978607,0
10,9,0.05374966682489332,1
10,10,0.811823302434507,0
10,11,0.8534803253852121,0
10,12,1.0,0
10,13,1.0,0
10,14,0.05,1
10,15,0.7686610201748921,0
10,16,1.0,0
10,17,0.5539669606365111,0
10,18,0.8223271916300379,0
10,19,0.8165739456285394,0
11,0,1.0,0
11,1,0.07541889062500003,1
11,2,0.8123318716328759,0
11,3,1.0,0
11,4,0.2799955399870346,1
11,5,1.0,0
11,6,1.0,0
11,7,1.0,0
11,8,0.5017447041379677,0
11,9,0.05374966682489332,1
11,10,0.8212321373127816,0
11,11,0.8608063091159515,0
11,12,0.65,0
11,13,1.0,0
11,14,0.05,1
11,15,0.7686610201748921,0
11,16,1.0,0
11,17,0.5539669606365111,0
11,18,0.831210832048536,0
11,19,0.8257452483471124,0
12,0,1.0,0
12,1,0.05,1
12,2,0.8217152780512321,0
12,3,1.0,0
12,4,0.2799955399870346,1
12,5,1.0,0
12,6,1.0,0
12,7,1.0,0
12,8,0.5017447041379677,0
12,9,0.05374966682489332,1
12,10,0.8301705304471425,0
12,11,0.8677659936601538,0
12,12,0.42250000000000004,0
12,13,1.0,0
12,14,0.05,1
12,15,0.7686610201748921,0
12,16,1.0,0
12,17,0.5762686126046855,0
12,18,0.831210832048536,0
12,19,0.8344579859297567,0
13,0,1.0,0
13,1,0.05,1
13,2,0.8306295141486705,0
13,3,1.0,0
13,4,0.2799955399870346,1
13,5,1.0,0
13,6,1.0,0
13,7,1.0,0
13,8,0.5266574689310692,0
13,9,0.05374966682489332,1
13,10,0.8386620039247854,0
13,11,0.8677659936601538,0
13,12,0.27462500000000006,0
13,13,0.65,0
13,14,0.05,1
13,15,0.7686610201748921,0
13,16,1.0,0
13,17,0.5974551819744512,0
13,18,0.8396502904461092,0
13,19,0.8344579859297567,0
14,0,1.0,0
14,1,0.05,1
14,2,0.8306295141486705,0
14,3,0.7966290232424242,0
14,4,0.2799955399870346,1
14,5,1.0,0
14,6,1.0,0
14,7,1.0,0
14,8,0.5266574689310692,0
14,9,0.05,1
14,10,0.8386620039247854,0
14,11,0.8677659936601538,0
14,12,0.3108937500000001,0
14,13,0.65,0
14,14,0.05,1
14,15,0.7686610201748921,0
14,16,1.0,0
14,17,0.5974551819744512,0
14,18,0.8476677759238037,0
14,19,0.8427350866332689,0
15,0,1.0,0
15,1,0.05,1
15,2,0.8306295141486705,0
