round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.127,0.8858637809753418,1656,0.0,0.0,0.0,0.0
2,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.181,0.8967094421386719,3312,0.0,0.0,0.0,0.0
3,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.2955,0.9353432655334473,4969,0.0,0.0,0.0,0.0
4,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.483,1.4196476936340332,6627,0.0,0.0,0.0,0.0
5,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.4805,1.5097594261169434,8284,0.0,0.0,0.0,0.0
6,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.5455,1.5332353115081787,9939,0.0,0.0,0.0,0.0
7,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.5765,1.5125863552093506,11596,0.0,0.0,0.0,0.0
8,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.563,1.5141496658325195,13253,0.0,0.0,0.0,0.0
9,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.5845,1.506676197052002,14910,0.0,0.0,0.0,0.0
10,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.61,1.4903793334960938,16568,0.0,0.0,0.0,0.0
11,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.6595,1.5141124725341797,18224,0.0,0.0,0.0,0.0
12,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.6355,1.5177836418151855,19884,0.0,0.0,0.0,0.0
13,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.652,1.5094232559204102,21543,0.0,0.0,0.0,0.0
14,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.638,1.5100829601287842,23199,0.0,0.0,0.0,0.0
15,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.6675,1.5331075191497803,24858,0.0,0.0,0.0,0.0
16,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.6865,1.489797592163086,26515,0.0,0.0,0.0,0.0
17,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.696,1.741145372390747,28174,0.0,0.0,0.0,0.0
18,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.6985,1.6552684307098389,29833,0.0,0.0,0.0,0.0
19,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.672,1.54933500289917,31490,0.0,0.0,0.0,0.0
20,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.6815,1.5496165752410889,33147,0.0,0.0,0.0,0.0
21,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.7095,1.604475975036621,34803,0.0,0.0,0.0,0.0
22,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.6835,1.643474817276001,36460,0.0,0.0,0.0,0.0
23,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.699,1.5060858726501465,38119,0.0,0.0,0.0,0.0
24,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.6655,1.5236577987670898,39777,0.0,0.0,0.0,0.0
25,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.7345,1.7150132656097412,41436,0.0,0.0,0.0,0.0
26,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.667,1.9281597137451172,43092,0.0,0.0,0.0,0.0
27,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.725,1.765265703201294,44750,0.0,0.0,0.0,0.0
28,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.722,1.9477555751800537,46408,0.0,0.0,0.0,0.0
29,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.696,2.0361835956573486,48067,0.0,0.0,0.0,0.0
30,fashion_mnist,cosine,label_flip,0.2,False,0.5,0.7185,1.8792076110839844,49724,0.0,0.0,0.0,0.0
