round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.1155,1.2347221374511719,1781,0.6666666666666666,1.0,0.8,0.125
2,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.1625,0.9899394512176514,3565,1.0,1.0,1.0,0.0
3,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.1685,1.1174616813659668,5361,1.0,1.0,1.0,0.0
4,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.1575,1.042879343032837,7161,1.0,1.0,1.0,0.0
5,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.3095,0.9481625556945801,8974,1.0,1.0,1.0,0.0
6,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.3495,0.9992029666900635,10803,0.5,1.0,0.6666666666666666,0.25
7,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.413,1.085068941116333,12631,0.75,1.0,0.8571428571428571,0.14285714285714285
8,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.4595,1.1583421230316162,14444,1.0,1.0,1.0,0.0
9,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.52,1.1164870262145996,16264,1.0,1.0,1.0,0.0
10,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.545,0.8888797760009766,18078,0.75,1.0,0.8571428571428571,0.14285714285714285
11,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.5855,1.3918941020965576,19896,0.5,1.0,0.6666666666666666,0.1111111111111111
12,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.553,1.2641637325286865,21683,0.5,1.0,0.6666666666666666,0.1111111111111111
13,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.6565,1.215074062347412,23538,0.0,0.0,0.0,0.5
14,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.596,0.9476873874664307,25370,0.75,1.0,0.8571428571428571,0.14285714285714285
15,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.589,1.022292137145996,27192,1.0,1.0,1.0,0.0
16,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.6555,1.121802568435669,29009,0.5,1.0,0.6666666666666666,0.1111111111111111
17,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.6135,0.9932258129119873,30840,0.75,1.0,0.8571428571428571,0.14285714285714285
18,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.5875,1.2537846565246582,32704,0.6666666666666666,1.0,0.8,0.125
19,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.5585,1.1114192008972168,34503,0.75,1.0,0.8571428571428571,0.14285714285714285
20,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.65,1.3685243129730225,36360,0.0,0.0,0.0,0.5
21,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.625,0.9440271854400635,38198,1.0,1.0,1.0,0.0
22,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.665,1.207859754562378,40026,0.5,1.0,0.6666666666666666,0.1111111111111111
23,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.679,1.0771234035491943,41841,1.0,1.0,1.0,0.0
24,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.6725,1.0504741668701172,43686,0.75,1.0,0.8571428571428571,0.14285714285714285
25,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.716,1.1380252838134766,45539,1.0,1.0,1.0,0.0
26,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.721,1.003702163696289,47375,1.0,1.0,1.0,0.0
27,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.6355,1.1059327125549316,49218,0.6666666666666666,1.0,0.8,0.125
28,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.632,1.07279372215271,51017,0.75,1.0,0.8571428571428571,0.14285714285714285
29,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.646,0.9679279327392578,52867,1.0,1.0,1.0,0.0
30,fashion_mnist,trustfl_chain,gaussian_noise,0.2,True,0.1,0.72,0.9348647594451904,54699,0.75,1.0,0.8571428571428571,0.14285714285714285
