round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.074,1.038015604019165,1655,0.0,0.0,0.0,0.0
2,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.1285,0.8750760555267334,3313,0.0,0.0,0.0,0.0
3,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.108,0.9901900291442871,4969,0.0,0.0,0.0,0.0
4,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.139,0.9343459606170654,6626,0.0,0.0,0.0,0.0
5,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.155,0.7877066135406494,8284,0.0,0.0,0.0,0.0
6,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.213,0.9022233486175537,9940,0.0,0.0,0.0,0.0
7,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.1495,0.9411203861236572,11596,0.0,0.0,0.0,0.0
8,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.0965,1.0148091316223145,13253,0.0,0.0,0.0,0.0
9,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.1825,0.9742527008056641,14913,0.0,0.0,0.0,0.0
10,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.1,0.7931904792785645,16570,0.0,0.0,0.0,0.0
11,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.246,1.2205896377563477,18228,0.0,0.0,0.0,0.0
12,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.314,1.0450291633605957,19887,0.0,0.0,0.0,0.0
13,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.4,1.068755865097046,21545,0.0,0.0,0.0,0.0
14,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.268,0.898284912109375,23202,0.0,0.0,0.0,0.0
15,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.291,0.8475372791290283,24860,0.0,0.0,0.0,0.0
16,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.245,0.9485321044921875,26517,0.0,0.0,0.0,0.0
17,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.3135,0.8194413185119629,28172,0.0,0.0,0.0,0.0
18,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.3355,1.0792210102081299,29828,0.0,0.0,0.0,0.0
19,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.306,0.9336943626403809,31486,0.0,0.0,0.0,0.0
20,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.178,1.202261209487915,33143,0.0,0.0,0.0,0.0
21,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.271,0.7996048927307129,34802,0.0,0.0,0.0,0.0
22,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.1835,1.0125188827514648,36462,0.0,0.0,0.0,0.0
23,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.2265,0.8854854106903076,38119,0.0,0.0,0.0,0.0
24,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.1755,0.8968102931976318,39775,0.0,0.0,0.0,0.0
25,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.2725,0.9470362663269043,41433,0.0,0.0,0.0,0.0
26,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.333,0.8742954730987549,43093,0.0,0.0,0.0,0.0
27,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.316,0.985558032989502,44751,0.0,0.0,0.0,0.0
28,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.157,0.9045796394348145,46407,0.0,0.0,0.0,0.0
29,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.24,0.8264398574829102,48064,0.0,0.0,0.0,0.0
30,fashion_mnist,fedavg,gaussian_noise,0.2,True,0.1,0.178,0.8446152210235596,49723,0.0,0.0,0.0,0.0
