round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.0915,0.9916346073150635,1656,0.0,0.0,0.0,0.0
2,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.196,0.8892264366149902,3312,0.0,0.0,0.0,0.0
3,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.3405,1.0906500816345215,4969,0.0,0.0,0.0,0.0
4,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.269,1.8114874362945557,6627,0.0,0.0,0.0,0.0
5,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.31,1.8429234027862549,8284,0.0,0.0,0.0,0.0
6,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.364,1.2265899181365967,9939,0.0,0.0,0.0,0.0
7,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.37,1.4277620315551758,11596,0.0,0.0,0.0,0.0
8,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.373,1.3100850582122803,13253,0.0,0.0,0.0,0.0
9,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.5015,1.6887786388397217,14910,0.0,0.0,0.0,0.0
10,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.4435,1.5121440887451172,16568,0.0,0.0,0.0,0.0
11,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.463,1.3256638050079346,18224,0.0,0.0,0.0,0.0
12,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.526,1.7634882926940918,19884,0.0,0.0,0.0,0.0
13,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.5195,1.584162712097168,21543,0.0,0.0,0.0,0.0
14,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.438,1.325214147567749,23199,0.0,0.0,0.0,0.0
15,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.465,1.4024198055267334,24858,0.0,0.0,0.0,0.0
16,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.5305,1.4403190612792969,26515,0.0,0.0,0.0,0.0
17,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.483,1.7064828872680664,28175,0.0,0.0,0.0,0.0
18,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.532,1.7855780124664307,29834,0.0,0.0,0.0,0.0
19,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.577,1.5439023971557617,31491,0.0,0.0,0.0,0.0
20,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.6685,1.6303794384002686,33148,0.0,0.0,0.0,0.0
21,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.5645,1.6629290580749512,34805,0.0,0.0,0.0,0.0
22,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.4665,1.8145630359649658,36462,0.0,0.0,0.0,0.0
23,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.5785,1.8246588706970215,38121,0.0,0.0,0.0,0.0
24,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.576,1.47662353515625,39780,0.0,0.0,0.0,0.0
25,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.551,1.6051568984985352,41439,0.0,0.0,0.0,0.0
26,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.6505,1.52537202835083,43096,0.0,0.0,0.0,0.0
27,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.5885,1.9024055004119873,44754,0.0,0.0,0.0,0.0
28,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.661,1.7439429759979248,46411,0.0,0.0,0.0,0.0
29,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.632,1.7652719020843506,48069,0.0,0.0,0.0,0.0
30,fashion_mnist,trimmed_mean,gaussian_noise,0.2,True,0.1,0.6095,1.675016164779663,49727,0.0,0.0,0.0,0.0
