round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.0925,1.3954265117645264,1656,0.0,0.0,0.0,0.0
2,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.099,1.56939697265625,3316,0.0,0.0,0.0,0.0
3,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1035,1.5513060092926025,4971,0.0,0.0,0.0,0.0
4,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1,1.562992811203003,6628,0.0,0.0,0.0,0.0
5,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1385,1.4285264015197754,8283,0.0,0.0,0.0,0.0
6,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1095,1.3917176723480225,9942,0.0,0.0,0.0,0.0
7,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.119,1.474306344985962,11598,0.0,0.0,0.0,0.0
8,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1755,1.7078721523284912,13256,0.0,0.0,0.0,0.0
9,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.115,1.5978012084960938,14914,0.0,0.0,0.0,0.0
10,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1585,1.4880256652832031,16571,0.0,0.0,0.0,0.0
11,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1225,1.756749153137207,18228,0.0,0.0,0.0,0.0
12,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1445,1.4202611446380615,19886,0.0,0.0,0.0,0.0
13,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1505,1.660832405090332,21544,0.0,0.0,0.0,0.0
14,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1515,1.4600133895874023,23203,0.0,0.0,0.0,0.0
15,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1485,1.5272021293640137,24862,0.0,0.0,0.0,0.0
16,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1295,1.3244731426239014,26519,0.0,0.0,0.0,0.0
17,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.151,1.5047953128814697,28176,0.0,0.0,0.0,0.0
18,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.136,1.2649414539337158,29835,0.0,0.0,0.0,0.0
19,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.1415,1.5333595275878906,31489,0.0,0.0,0.0,0.0
20,cifar10,trimmed_mean,model_scaling,0.2,True,0.5,0.181,1.6452713012695312,33147,0.0,0.0,0.0,0.0
