round,dataset,defense,attack,malicious_ratio,non_iid,alpha,accuracy,runtime_sec,ledger_bytes,precision,recall,f1,fpr
1,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.108,1.711641788482666,1771,1.0,1.0,1.0,0.0
2,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.099,1.4726083278656006,3557,1.0,1.0,1.0,0.0
3,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.1045,1.5590059757232666,5343,1.0,1.0,1.0,0.0
4,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.101,1.3889524936676025,7142,1.0,1.0,1.0,0.0
5,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.147,1.707953929901123,8944,1.0,1.0,1.0,0.0
6,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.116,1.7487461566925049,10754,0.6666666666666666,1.0,0.8,0.125
7,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.13,1.5451889038085938,12596,0.75,1.0,0.8571428571428571,0.14285714285714285
8,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.1085,1.6048455238342285,14409,1.0,1.0,1.0,0.0
9,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.192,1.578221321105957,16255,0.6666666666666666,1.0,0.8,0.125
10,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.108,1.5636224746704102,18086,0.75,1.0,0.8571428571428571,0.14285714285714285
11,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.176,1.7578375339508057,19917,0.5,1.0,0.6666666666666666,0.1111111111111111
12,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.1685,1.696507453918457,21762,0.5,1.0,0.6666666666666666,0.1111111111111111
13,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.194,1.652059555053711,23588,0.0,0.0,0.0,0.5
14,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.1925,1.5227344036102295,25390,1.0,1.0,1.0,0.0
15,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.138,1.3535516262054443,27188,0.6,1.0,0.7499999999999999,0.2857142857142857
16,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.1745,1.727163553237915,29021,0.5,1.0,0.6666666666666666,0.1111111111111111
17,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.2125,1.5958266258239746,30818,1.0,1.0,1.0,0.0
18,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.2405,1.5695569515228271,32663,1.0,1.0,1.0,0.0
19,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.1665,1.6064419746398926,34455,1.0,0.6666666666666666,0.8,0.0
20,cifar10,trustfl_chain,model_scaling,0.2,True,0.5,0.178,1.418029546737671,36302,0.0,0.0,0.0,0.4
